id,fdc_id,name,origin_dataset,is_whole_food,is_vegetarian,shortened_name,emojis,popular_score
3625,2343166,"Bagel, with fruit other than raisins",survey_fndds_food,True,True,"Bagel, with fruit other than raisins",🥯🍓,3
3637,2343178,"Muffin, English",survey_fndds_food,True,True,"Muffin, English",🧁🇬🇧,3
3645,2343186,"Bread, whole grain white",survey_fndds_food,True,True,"Bread, whole grain white",🍞,5
3647,2343188,"Bagel, whole grain white",survey_fndds_food,True,True,"Bagel, whole grain white",🥯,4
3648,2343189,"Bread, whole wheat",survey_fndds_food,True,True,"Bread, whole wheat",🍞,5
3652,2343193,"Bread, chappatti or roti",survey_fndds_food,True,False,"Bread, chappatti or roti",🍞,5
3653,2343194,"Bread, puri",survey_fndds_food,True,True,"Bread, puri",🍞,3
3654,2343195,"Bread, paratha",survey_fndds_food,True,True,"Bread, paratha",🍞,3
3657,2343198,"Bread, sprouted wheat",survey_fndds_food,True,True,"Bread, sprouted wheat",🍞🌾,3
3660,2343201,"Bread, wheat or cracked wheat, toasted",survey_fndds_food,True,True,"Bread, wheat or cracked wheat",🍞🌾,4
3671,2343212,"Bagel, wheat",survey_fndds_food,True,True,"Bagel, wheat",🥯,4
3672,2343213,"Bagel, whole wheat",survey_fndds_food,True,True,"Bagel, whole wheat",🥯,4
3676,2343217,"Bagel, wheat bran",survey_fndds_food,True,True,"Bagel, wheat bran",🥯,3
3684,2343225,"Breadsticks, hard, whole wheat",survey_fndds_food,True,True,"Breadsticks, hard",🍞,3
3686,2343227,"Roll, wheat or cracked wheat, hot dog bun",survey_fndds_food,True,True,"Roll, wheat or cracked wheat",🌾🍞,3
3688,2343229,"Roll, whole wheat",survey_fndds_food,True,True,"Roll, whole wheat",🍞,3
3691,2343232,"Roll, whole grain white",survey_fndds_food,True,True,"Roll, whole grain white",🍞,3
3694,2343235,"Bread, rye",survey_fndds_food,True,False,"Bread, rye",🍞,3
3696,2343237,"Bread, marble rye and pumpernickel",survey_fndds_food,True,True,"Bread, marble rye and pumpernickel",🍞🍞,3
3699,2343240,"Bread, pumpernickel",survey_fndds_food,True,True,"Bread, pumpernickel",🍞,3
3701,2343242,"Bagel, pumpernickel",survey_fndds_food,True,False,"Bagel, pumpernickel",🥯,3
3703,2343244,"Bread, black",survey_fndds_food,True,True,"Bread, black",🍞⬛,2
3705,2343246,"Roll, rye",survey_fndds_food,True,False,"Roll, rye",🍞,3
3707,2343248,"Bread, oatmeal",survey_fndds_food,True,True,"Bread, oatmeal",🌾🍞,3
3709,2343250,"Bread, oat bran",survey_fndds_food,True,True,"Bread, oat bran",🍞🌾,3
3711,2343252,"Bagel, oat bran",survey_fndds_food,True,True,"Bagel, oat bran",🥯,3
3712,2343253,"Roll, oatmeal",survey_fndds_food,True,True,"Roll, oatmeal",🌾,3
3715,2343256,"Bread, multigrain, toasted",survey_fndds_food,True,True,"Bread, multigrain",🍞,5
3724,2343265,"Bagel, multigrain",survey_fndds_food,True,True,"Bagel, multigrain",🥯,4
3727,2343268,"Bread, barley",survey_fndds_food,True,True,"Bread, barley",🌾🍞,2
3729,2343270,"Bread, soy",survey_fndds_food,True,True,"Bread, soy",🍞,3
3731,2343272,"Bread, sunflower meal",survey_fndds_food,True,True,"Bread, sunflower meal",🍞🌻,2
3733,2343274,"Bread, rice",survey_fndds_food,True,True,"Bread, rice",🍞🍚,5
3735,2343276,"Injera, Ethiopian bread",survey_fndds_food,True,True,"Injera, Ethiopian bread",🍞,2
3736,2343277,"Bread, gluten free",survey_fndds_food,True,True,"Bread, gluten free",🍞,3
3744,2343285,"Biscuit, wheat",survey_fndds_food,True,True,"Biscuit, wheat",🍞🌾,3
3747,2343288,Scone,survey_fndds_food,True,False,Scone,🧁,3
3748,2343289,"Scone, with fruit",survey_fndds_food,True,True,"Scone, with fruit",🧁🍓,3
3755,2343296,"Corn pone, baked",survey_fndds_food,True,True,"Corn pone, baked",🌽🍞,2
3756,2343297,"Corn pone, fried",survey_fndds_food,True,True,"Corn pone, fried",🌽🍞,2
3762,2343303,"Tortilla, corn",survey_fndds_food,True,True,"Tortilla, corn",🌽🌮,4
3763,2343304,"Tortilla, flour",survey_fndds_food,True,True,"Tortilla, flour",🌮,5
3764,2343305,"Tortilla, whole wheat",survey_fndds_food,True,True,"Tortilla, whole wheat",🌮,4
3765,2343306,"Taco shell, corn",survey_fndds_food,True,False,"Taco shell, corn",🌮🌽,4
3767,2343308,Arepa Dominicana,survey_fndds_food,True,False,Arepa Dominicana,🌽🍞,2
3769,2343310,"Muffin, fruit",survey_fndds_food,True,False,"Muffin, fruit",🧁🍎,3
3773,2343314,"Muffin, whole wheat",survey_fndds_food,True,True,"Muffin, whole wheat",🌾🧁,3
3774,2343315,"Muffin, wheat",survey_fndds_food,True,True,"Muffin, wheat",🌾🧁,3
3775,2343316,"Muffin, whole grain",survey_fndds_food,True,True,"Muffin, whole grain",🌾🧁,3
3776,2343317,"Muffin, wheat bran",survey_fndds_food,True,True,"Muffin, wheat bran",🌾🧁,2
3777,2343318,"Muffin, bran with fruit, lowfat",survey_fndds_food,True,True,"Muffin, bran with fruit",🌾🧁🍎,2
3778,2343319,"Muffin, oatmeal",survey_fndds_food,True,True,"Muffin, oatmeal",🧁🥣,3
3779,2343320,"Muffin, oat bran",survey_fndds_food,True,True,"Muffin, oat bran",🧁🌾,3
3780,2343321,"Muffin, plain",survey_fndds_food,True,True,"Muffin, plain",🧁,3
3782,2343323,"Muffin, pumpkin",survey_fndds_food,True,False,"Muffin, pumpkin",🎃🧁,3
3783,2343324,"Muffin, zucchini",survey_fndds_food,True,True,"Muffin, zucchini",🧁🥬,2
3784,2343325,"Muffin, carrot",survey_fndds_food,True,True,"Muffin, carrot",🥕🧁,3
3786,2343327,"Bread, Boston Brown",survey_fndds_food,True,True,"Bread, Boston Brown",🍞,4
3787,2343328,"Bread, nut",survey_fndds_food,True,False,"Bread, nut",🥜🍞,2
3788,2343329,"Bread, pumpkin",survey_fndds_food,True,False,"Bread, pumpkin",🎃🍞,2
3789,2343330,"Bread, fruit",survey_fndds_food,True,True,"Bread, fruit",🍞🍎,3
3790,2343331,"Bread, zucchini",survey_fndds_food,True,True,"Bread, zucchini",🍞🥬,2
3791,2343332,"Bread, Irish soda",survey_fndds_food,True,True,"Bread, Irish soda",🍞,3
3836,2343377,"Cake or cupcake, zucchini",survey_fndds_food,True,False,"Cake or cupcake, zucchini",🍰🥕,2
3839,2343380,"Cookie, almond",survey_fndds_food,True,True,"Cookie, almond",🍪,4
3868,2343409,"Cookie, coconut",survey_fndds_food,True,True,"Cookie, coconut",🥥🍪,4
3873,2343414,"Cookie, gingersnaps",survey_fndds_food,True,False,"Cookie, gingersnaps",🍪,4
3878,2343419,"Cookie, marshmallow, with coconut",survey_fndds_food,True,True,"Cookie, marshmallow",🍪,4
3886,2343427,"Cookie, oatmeal",survey_fndds_food,True,True,"Cookie, oatmeal",🍪🌾,4
3921,2343462,"Cookie, tea, Japanese",survey_fndds_food,True,True,"Cookie, tea",🍪☕,3
3935,2343476,"Tart, all types",survey_fndds_food,True,True,"Tart, all types",🥧,3
3936,2343477,"Pie, apple",survey_fndds_food,True,False,"Pie, apple",🥧,5
3939,2343480,"Pie, blueberry",survey_fndds_food,True,True,"Pie, blueberry",🥧🫐,4
3941,2343482,"Pie, lemon",survey_fndds_food,True,False,"Pie, lemon",🍋🥧,4
3943,2343484,"Pie, peach",survey_fndds_food,True,False,"Pie, peach",🥧🍑,4
3944,2343485,"Pie, strawberry",survey_fndds_food,True,False,"Pie, strawberry",🍓🥧,4
3953,2343494,"Pie, sweet potato",survey_fndds_food,True,True,"Pie, sweet potato",🥧🍠,3
3955,2343496,"Pie, lemon meringue",survey_fndds_food,True,False,"Pie, lemon meringue",🍋🥧,4
3956,2343497,"Pie, pecan",survey_fndds_food,True,False,"Pie, pecan",🥧,4
3957,2343498,"Pie, oatmeal",survey_fndds_food,True,True,"Pie, oatmeal",🥧🌾,3
3961,2343502,"Cobbler, apple",survey_fndds_food,True,True,"Cobbler, apple",🍎🧁,4
3962,2343503,"Cobbler, berry",survey_fndds_food,True,False,"Cobbler, berry",🍓🧁,3
3963,2343504,"Cobbler, cherry",survey_fndds_food,True,False,"Cobbler, cherry",🍒🧁,3
3964,2343505,"Cobbler, peach",survey_fndds_food,True,False,"Cobbler, peach",🍑🧁,3
3965,2343506,"Crisp, apple",survey_fndds_food,True,True,"Crisp, apple",🍎,5
3966,2343507,"Fritter, plain",survey_fndds_food,True,True,"Fritter, plain",🍟,2
3967,2343508,"Fritter, fruit",survey_fndds_food,True,True,"Fritter, fruit",🍎🍗,2
3968,2343509,"Crisp, berry",survey_fndds_food,True,True,"Crisp, berry",🫐🥧,3
3969,2343510,"Crisp, cherry",survey_fndds_food,True,True,"Crisp, cherry",🍒🥧,3
3970,2343511,"Crisp, peach",survey_fndds_food,True,True,"Crisp, peach",🍑,3
3976,2343517,"Sopaipilla, without syrup or honey",survey_fndds_food,True,True,"Sopaipilla, without syrup or honey",🥟,3
3977,2343518,Sopaipilla with syrup or honey,survey_fndds_food,True,True,Sopaipilla with syrup or honey,🥟🍯,3
3978,2343519,"Crepe, chocolate filled",survey_fndds_food,True,True,"Crepe, chocolate filled",🥞🍫,3
3979,2343520,"Crepe, fruit filled",survey_fndds_food,True,True,"Crepe, fruit filled",🥞🍎🍓,3
3980,2343521,"Tamale, sweet",survey_fndds_food,True,False,"Tamale, sweet",🌽🥘,2
3981,2343522,"Strudel, apple",survey_fndds_food,True,True,"Strudel, apple",🍎🥧,3
3982,2343523,"Strudel, berry",survey_fndds_food,True,True,"Strudel, berry",🥧🫐,2
3983,2343524,"Strudel, cherry",survey_fndds_food,True,False,"Strudel, cherry",🍒🥧,3
3984,2343525,"Strudel, cheese",survey_fndds_food,True,False,"Strudel, cheese",🥐🧀,3
3985,2343526,"Strudel, peach",survey_fndds_food,True,False,"Strudel, peach",🍑🥮,3
3987,2343528,Basbousa,survey_fndds_food,True,False,Basbousa,🥮,1
3994,2343535,"Pastry, Italian, with cheese",survey_fndds_food,True,True,"Pastry, Italian",🥐🇮🇹,3
3998,2343539,"Pastry, mainly flour and water, fried",survey_fndds_food,True,True,"Pastry, mainly flour and water",🥐,4
3999,2343540,"Empanada, fruit",survey_fndds_food,True,True,"Empanada, fruit",🥟🍎,2
4006,2343547,"Doughnut, chocolate",survey_fndds_food,True,False,"Doughnut, chocolate",🍩,4
4016,2343557,"Doughnut, jelly",survey_fndds_food,True,False,"Doughnut, jelly",🍩,4
4020,2343561,"Breakfast tart, lowfat",survey_fndds_food,True,True,"Breakfast tart, lowfat",🍳🥧,3
4042,2343583,"Snack bar, oatmeal",survey_fndds_food,True,True,"Snack bar, oatmeal",🥣,3
4050,2343591,"Cereal or granola bar, with coconut, chocolate coated",survey_fndds_food,True,True,"Cereal or granola bar, with coconut",🌾🥥,3
4051,2343592,"Cereal or granola bar with nuts, chocolate coated",survey_fndds_food,True,True,"Cereal or granola bar with nuts, chocolate coated",🌾🍫🥜,3
4078,2343619,"Crackers, oatmeal",survey_fndds_food,True,True,"Crackers, oatmeal",🍪🌾,2
4079,2343620,"Crackers, Cuban",survey_fndds_food,True,False,"Crackers, Cuban",🥖🧀,2
4080,2343621,"Graham crackers, reduced fat",survey_fndds_food,True,True,"Graham crackers, reduced fat",🔥🍪,3
4081,2343622,"Graham crackers, sandwich, with filling",survey_fndds_food,True,True,"Graham crackers, sandwich",🍪🥪,3
4083,2343624,"Crackers, butter, reduced sodium",survey_fndds_food,True,True,"Crackers, butter",🍞🧈,4
4084,2343625,"Crackers, matzo, reduced sodium",survey_fndds_food,True,True,"Crackers, matzo",🍞,2
4085,2343626,"Crackers, saltine, reduced sodium",survey_fndds_food,True,True,"Crackers, saltine",🍞,4
4086,2343627,"Crackers, wheat, reduced sodium",survey_fndds_food,True,True,"Crackers, wheat",🍞,3
4087,2343628,"Crackers, woven wheat, reduced sodium",survey_fndds_food,True,True,"Crackers, woven wheat",🍞,3
4092,2343633,"Crackers, cheese",survey_fndds_food,True,False,"Crackers, cheese",🧀🍪,4
4094,2343635,"Crackers, cheese (Goldfish)",survey_fndds_food,True,False,"Crackers, cheese (Goldfish)",🧀🐠,4
4098,2343639,"Crackers, crispbread",survey_fndds_food,True,False,"Crackers, crispbread",🍪,4
4101,2343642,"Crackers, milk",survey_fndds_food,True,False,"Crackers, milk",🍪🥛,4
4102,2343643,"Crackers, oyster",survey_fndds_food,True,False,"Crackers, oyster",🦪🍪,2
4103,2343644,"Chips, rice",survey_fndds_food,True,True,"Chips, rice",🍟🍚,4
4105,2343646,"Crackers, rice",survey_fndds_food,True,True,"Crackers, rice",🌾🍘,2
4106,2343647,"Crackers, rice and nuts",survey_fndds_food,True,True,"Crackers, rice and nuts",🍘🍚🥜,3
4112,2343653,"Crackers, multigrain",survey_fndds_food,True,True,"Crackers, multigrain",🍞,3
4117,2343658,"Crackers, whole grain, sandwich, peanut butter filled",survey_fndds_food,True,True,"Crackers, whole grain",🌾🍞,3
4120,2343661,"Crackers, water",survey_fndds_food,True,False,"Crackers, water",🍞💧,1
4121,2343662,"Crackers, wonton",survey_fndds_food,True,False,"Crackers, wonton",🥟,2
4130,2343671,"Crackers, gluten free, plain",survey_fndds_food,True,True,"Crackers, gluten free",🍪,3
4137,2343678,Corn nuts,survey_fndds_food,True,True,Corn nuts,🌽,3
4138,2343679,"Corn chips, plain",survey_fndds_food,True,True,"Corn chips, plain",🌽🥕,4
4144,2343685,"Tortilla chips, plain",survey_fndds_food,True,True,"Tortilla chips, plain",🌮🥔,4
4147,2343688,"Corn chips, reduced sodium",survey_fndds_food,True,True,"Corn chips, reduced sodium",🌽🍟,3
4151,2343692,"Tortilla chips, reduced fat, plain",survey_fndds_food,True,True,"Tortilla chips, reduced fat",🌮🥕,3
4153,2343694,"Tortilla chips, low fat, unsalted",survey_fndds_food,True,True,"Tortilla chips, low fat",🌮,4
4154,2343695,"Tortilla chips, reduced sodium",survey_fndds_food,True,True,"Tortilla chips, reduced sodium",🌮🥔,3
4159,2343700,"Popcorn, movie theater, with added butter",survey_fndds_food,True,True,"Popcorn, movie theater",🍿,5
4162,2343703,"Popcorn, air-popped, with added butter",survey_fndds_food,True,True,"Popcorn, air-popped",🍿,5
4164,2343705,"Popcorn, popped in oil, with added butter",survey_fndds_food,True,True,"Popcorn, popped in oil",🍿,5
4166,2343707,"Popcorn, microwave, plain",survey_fndds_food,True,True,"Popcorn, microwave",🍿,5
4176,2343717,"Popcorn, ready-to-eat, low sodium",survey_fndds_food,True,True,"Popcorn, ready-to-eat",🍿,5
4182,2343723,"Popcorn, caramel coated, with nuts",survey_fndds_food,True,True,"Popcorn, caramel coated",🍿🍯,4
4183,2343724,"Popcorn, chocolate coated",survey_fndds_food,True,True,"Popcorn, chocolate coated",🍿🍫,4
4191,2343732,"Pretzels, hard, plain, salted",survey_fndds_food,True,False,"Pretzels, hard",🥨,4
4211,2343752,"Pretzels, soft, ready-to-eat, salted, buttered",survey_fndds_food,True,True,"Pretzels, soft",🥨,4
4238,2343779,"Pancakes, fruit, frozen",survey_fndds_food,True,True,"Pancakes, fruit",🥞🍎🍓🍌,4
4240,2343781,"Pancakes, whole grain, frozen",survey_fndds_food,True,True,"Pancakes, whole grain",🥞🌾,3
4246,2343787,"Pancakes, plain",survey_fndds_food,True,True,"Pancakes, plain",🥞,4
4249,2343790,"Pancakes, pumpkin",survey_fndds_food,True,False,"Pancakes, pumpkin",🎃🥞,2
4257,2343798,"Waffle, fruit, frozen",survey_fndds_food,True,False,"Waffle, fruit",🧇🍓🍌,4
4259,2343800,"Waffle, whole grain, frozen",survey_fndds_food,True,False,"Waffle, whole grain",🧇,3
4267,2343808,"Waffle, plain",survey_fndds_food,True,False,"Waffle, plain",🧇,4
4270,2343811,"Waffle, cinnamon",survey_fndds_food,True,False,"Waffle, cinnamon",🧇🍂,4
4272,2343813,"Waffle, gluten free",survey_fndds_food,True,True,"Waffle, gluten free",🧇,3
4278,2343819,"French toast, whole grain",survey_fndds_food,True,True,"French toast, whole grain",🍞🍳,4
4284,2343825,"Crepe, plain",survey_fndds_food,True,True,"Crepe, plain",🥞,3
4286,2343827,"Dumpling, no meat",survey_fndds_food,True,False,"Dumpling, no meat",🥟,3
4289,2343830,"Dosa, plain",survey_fndds_food,True,False,"Dosa, plain",🌯,1
4293,2343834,"Pasta, vegetable, cooked",survey_fndds_food,True,True,"Pasta, vegetable",🍝🥬,4
4294,2343835,"Noodles, cooked",survey_fndds_food,True,True,"Noodles, cooked",🍜,4
4295,2343836,"Noodles, whole grain, cooked",survey_fndds_food,True,True,"Noodles, whole grain",🍜🌾,3
4296,2343837,"Noodles, vegetable, cooked",survey_fndds_food,True,True,"Noodles, vegetable",🍜🥬,4
4297,2343838,"Noodles, chow mein",survey_fndds_food,True,False,"Noodles, chow mein",🍜🥬,4
4298,2343839,"Long rice noodles, made from mung beans, cooked",survey_fndds_food,True,True,"Long rice noodles, made from mung beans",🍜🥬,2
4299,2343840,"Rice noodles, cooked",survey_fndds_food,True,True,"Rice noodles, cooked",🍜,3
4300,2343841,"Pasta, cooked",survey_fndds_food,True,True,"Pasta, cooked",🍝,5
4301,2343842,"Pasta, whole grain, cooked",survey_fndds_food,True,True,"Pasta, whole grain",🍝🌾,4
4302,2343843,"Pasta, gluten free",survey_fndds_food,True,True,"Pasta, gluten free",🍝,3
4304,2343845,Barley,survey_fndds_food,True,True,Barley,🌾,2
4308,2343849,"Grits, regular or quick, made with water, no added fat",survey_fndds_food,True,True,"Grits, regular or quick",🌾🥣,3
4311,2343852,"Grits, with cheese, no added fat",survey_fndds_food,True,True,"Grits, with cheese",🌾🧀,3
4313,2343854,"Grits, instant, made with water, no added fat",survey_fndds_food,True,True,"Grits, instant",🌾,2
4317,2343858,"Cornmeal mush, no added fat",survey_fndds_food,True,True,"Cornmeal mush, no added fat",🌽🥣,2
4318,2343859,"Cornmeal mush, fat added",survey_fndds_food,True,True,"Cornmeal mush, fat added",🌽🍚🧈,2
4319,2343860,"Masa harina, cooked",survey_fndds_food,True,True,"Masa harina, cooked",🌽🍚,2
4320,2343861,Millet,survey_fndds_food,True,False,Millet,🌾,1
4324,2343865,"Oatmeal, regular or quick, made with water, no added fat",survey_fndds_food,True,True,"Oatmeal, regular or quick",🥣🌾,4
4330,2343871,"Oatmeal, instant, plain, made with water, no added fat",survey_fndds_food,True,True,"Oatmeal, instant",🥣🌾,4
4340,2343881,"Oatmeal, reduced sugar",survey_fndds_food,True,True,"Oatmeal, reduced sugar",🥣🥛,3
4341,2343882,"Oatmeal, multigrain",survey_fndds_food,True,True,"Oatmeal, multigrain",🌾🌾🥣,3
4343,2343884,"Quinoa, no added fat",survey_fndds_food,True,True,"Quinoa, no added fat",🌱🥕,3
4344,2343885,"Quinoa, fat added",survey_fndds_food,True,True,"Quinoa, fat added",🌱🥘,2
4347,2343888,"Rice, white, cooked, made with oil",survey_fndds_food,True,True,"Rice, white",🌾,5
4353,2343894,"Rice, brown, cooked, fat added, made with oil",survey_fndds_food,True,True,"Rice, brown",🍚,5
4359,2343900,"Rice, cooked, with milk",survey_fndds_food,True,True,"Rice, cooked",🍚,5
4360,2343901,"Rice, sweet, cooked with honey",survey_fndds_food,True,True,"Rice, sweet",🍚🍯,3
4363,2343904,"Yellow rice, cooked, no added fat",survey_fndds_food,True,True,"Yellow rice, cooked",🍚,5
4367,2343908,"Rice, wild, 100%, cooked, no added fat",survey_fndds_food,True,True,"Rice, wild",🌾,3
4369,2343910,"Rice, white and wild, cooked, no added fat",survey_fndds_food,True,True,"Rice, white and wild",🍚🍚,5
4370,2343911,"Rice, brown and wild, cooked, no added fat",survey_fndds_food,True,True,"Rice, brown and wild",🍚🍛,3
4377,2343918,"Cream of wheat, regular or quick, made with water, no added fat",survey_fndds_food,True,True,"Cream of wheat, regular or quick",🥣🌾,3
4379,2343920,"Cream of wheat, instant, made with water, no added fat",survey_fndds_food,True,True,"Cream of wheat, instant",🌾🥣,2
4381,2343922,"Bulgur, no added fat",survey_fndds_food,True,True,"Bulgur, no added fat",🌾,2
4382,2343923,"Bulgur, fat added",survey_fndds_food,True,True,"Bulgur, fat added",🌾🥘,2
4384,2343925,"Couscous, plain, cooked",survey_fndds_food,True,True,"Couscous, plain",🌾,2
4385,2343926,"Whole wheat cereal, cooked",survey_fndds_food,True,True,"Whole wheat cereal, cooked",🌾🥣,3
4386,2343927,"Wheat cereal, chocolate flavored, cooked",survey_fndds_food,True,True,"Wheat cereal, chocolate flavored",🌾🥣🍫,3
4387,2343928,"Oat bran cereal, cooked",survey_fndds_food,True,True,"Oat bran cereal, cooked",🥣🥣🥣,3
4390,2343931,"Cereal, crunch",survey_fndds_food,True,True,"Cereal, crunch",🥣,5
4391,2343932,"Cereal, O's, plain",survey_fndds_food,True,True,"Cereal, O's",🥣🅾️,4
4394,2343935,"Cereal, chocolate crispy",survey_fndds_food,True,True,"Cereal, chocolate crispy",🥣🍫,3
4398,2343939,"Cereal, rice crispy, plain",survey_fndds_food,True,True,"Cereal, rice crispy",🥣🍚,4
4400,2343941,"Cereal, shredded wheat, flavored",survey_fndds_food,True,True,"Cereal, shredded wheat",🌾,3
4403,2343944,"Cereal, fruit crispy",survey_fndds_food,True,True,"Cereal, fruit crispy",🌾🥣🍎,3
4405,2343946,"Cereal, oat bunches",survey_fndds_food,True,True,"Cereal, oat bunches",🌾🥣,3
4408,2343949,"Cereal, multigrain",survey_fndds_food,True,True,"Cereal, multigrain",🌾🥣,4
4409,2343950,"Cereal, oat squares",survey_fndds_food,True,True,"Cereal, oat squares",🌾🥣,4
4410,2343951,"Cereal, frosted oats with marshmallows",survey_fndds_food,True,True,"Cereal, frosted oats with marshmallows",🥣🥛🍬,4
4413,2343954,"Cereal, rice squares",survey_fndds_food,True,True,"Cereal, rice squares",🌾,3
4414,2343955,"Cereal, K's, plain",survey_fndds_food,True,True,"Cereal, K's",🌾🥣,5
4428,2343969,"Cereal, other, peanut butter",survey_fndds_food,True,True,"Cereal, other",🌾,3
4431,2343972,Wheat bran,survey_fndds_food,True,True,Wheat bran,🌾,2
4432,2343973,"Oats, raw",survey_fndds_food,True,True,"Oats, raw",🌾,3
4433,2343974,"Cereal, oat bran, ready-to-eat",survey_fndds_food,True,True,"Cereal, oat bran",🌾🥣,4
4448,2343989,Chilaquiles,survey_fndds_food,True,False,Chilaquiles,🌮🍅🧀,3
4451,2343992,Taco or tostada salad with meat,survey_fndds_food,True,False,Taco or tostada salad with meat,🌮🌯🥗🍖,4
4452,2343993,Taco or tostada salad with chicken,survey_fndds_food,True,False,Taco or tostada salad with chicken,🌮🥗🐓,4
4453,2343994,"Taco or tostada salad, meatless",survey_fndds_food,True,False,"Taco or tostada salad, meatless",🌮🥗,3
4454,2343995,Taco or tostada salad with meat and sour cream,survey_fndds_food,True,False,Taco or tostada salad with meat and sour cream,,1
4455,2343996,Taco or tostada salad with chicken and sour cream,survey_fndds_food,True,False,Taco or tostada salad with chicken and sour cream,,1
4456,2343997,"Taco or tostada salad, meatless with sour cream",survey_fndds_food,True,False,"Taco or tostada salad, meatless with sour cream",🌮🥗🥑,3
4458,2343999,"Taco, corn tortilla, beef, cheese",survey_fndds_food,True,False,"Taco, corn tortilla",🌮,5
4465,2344006,"Taco, flour tortilla, beef, cheese",survey_fndds_food,True,False,"Taco, flour tortilla",🌮,4
4472,2344013,"Taco, fish",survey_fndds_food,True,False,"Taco, fish",🌮🐟,3
4473,2344014,"Taco, meat, no cheese",survey_fndds_food,True,False,"Taco, meat",🌮🍖,4
4475,2344016,"Taco, with beans, no cheese",survey_fndds_food,True,False,"Taco, with beans",🌮🥬,4
4476,2344017,"Taco, cheese only",survey_fndds_food,True,False,"Taco, cheese only",🌮🧀,3
4478,2344019,"Burrito, beef, cheese",survey_fndds_food,True,False,"Burrito, beef",🌯🍖,4
4482,2344023,"Burrito, pork, cheese",survey_fndds_food,True,False,"Burrito, pork",🌯🐖,3
4486,2344027,"Burrito, chicken, cheese",survey_fndds_food,True,False,"Burrito, chicken",🌯🐔,4
4490,2344031,"Burrito, with beans, no cheese",survey_fndds_food,True,False,"Burrito, with beans",🌯🥬,4
4492,2344033,"Burrito, with beans and rice, cheese",survey_fndds_food,True,False,"Burrito, with beans and rice",🌯🥔🍚,4
4494,2344035,"Burrito, meat, with rice, no cheese",survey_fndds_food,True,False,"Burrito, meat",🌯🍖,4
4500,2344041,"Burrito bowl, beef or pork, with rice",survey_fndds_food,True,False,"Burrito bowl, beef or pork",🌯🍖,4
4504,2344045,"Burrito bowl, chicken, with rice",survey_fndds_food,True,False,"Burrito bowl, chicken",🌯🥗🐓,4
4509,2344050,"Enchilada, beef",survey_fndds_food,True,False,"Enchilada, beef",🌯🍖,3
4510,2344051,"Enchilada, pork",survey_fndds_food,True,False,"Enchilada, pork",🌯🐖,3
4511,2344052,"Enchilada, chicken",survey_fndds_food,True,False,"Enchilada, chicken",🌯🐔,3
4512,2344053,"Enchilada, no meat",survey_fndds_food,True,False,"Enchilada, no meat",🌯🥬,3
4514,2344055,"Tamale, beef",survey_fndds_food,True,False,"Tamale, beef",🌽🌯,3
4515,2344056,"Tamale, pork",survey_fndds_food,True,False,"Tamale, pork",🌽🌯🐖,3
4516,2344057,"Tamale, chicken",survey_fndds_food,True,False,"Tamale, chicken",🌽🍗,3
4517,2344058,"Tamale, no meat",survey_fndds_food,True,False,"Tamale, no meat",🌽🍄,2
4520,2344061,"Nachos, cheese only",survey_fndds_food,True,False,"Nachos, cheese only",🧀🥨,4
4521,2344062,"Nachos, beef or pork",survey_fndds_food,True,False,"Nachos, beef or pork",🧀🍖,4
4523,2344064,"Nachos, chicken",survey_fndds_food,True,False,"Nachos, chicken",🌮🐔,4
4525,2344066,"Nachos, with beans",survey_fndds_food,True,True,"Nachos, with beans",🥘🥬,3
4526,2344067,"Gordita, cheese only",survey_fndds_food,True,True,"Gordita, cheese only",🌯🧀,3
4527,2344068,"Gordita, with beans",survey_fndds_food,True,True,"Gordita, with beans",🌯🥔,2
4528,2344069,"Gordita, meat",survey_fndds_food,True,False,"Gordita, meat",🌮🍖,2
4530,2344071,"Chimichanga, meat",survey_fndds_food,True,False,"Chimichanga, meat",🌯🍖,3
4531,2344072,"Chimichanga, with beans",survey_fndds_food,True,True,"Chimichanga, with beans",🌯🥬,3
4532,2344073,"Chimichanga, chicken",survey_fndds_food,True,False,"Chimichanga, chicken",🌯🐔,3
4534,2344075,"Quesadilla, cheese only",survey_fndds_food,True,True,"Quesadilla, cheese only",🌯🧀,4
4535,2344076,"Quesadilla, beef or pork",survey_fndds_food,True,False,"Quesadilla, beef or pork",🌯🍖,4
4536,2344077,"Quesadilla, chicken",survey_fndds_food,True,False,"Quesadilla, chicken",🌯🐔,4
4537,2344078,"Quesadilla, with vegetables",survey_fndds_food,True,True,"Quesadilla, with vegetables",🌯🥬,4
4540,2344081,"Quesadilla, egg",survey_fndds_food,True,False,"Quesadilla, egg",🌯🍳,3
4542,2344083,"Taquito, cheese only",survey_fndds_food,True,True,"Taquito, cheese only",🌮🧀,3
4543,2344084,"Taquito, beef or pork",survey_fndds_food,True,False,"Taquito, beef or pork",🌮🥩,3
4544,2344085,"Taquito, chicken",survey_fndds_food,True,False,"Taquito, chicken",🌮🐓,3
4545,2344086,"Taquito, egg",survey_fndds_food,True,False,"Taquito, egg",🌮🥚,2
4547,2344088,"Fajita, chicken",survey_fndds_food,True,False,"Fajita, chicken",🌯🍗,4
4548,2344089,"Fajita, beef or pork",survey_fndds_food,True,False,"Fajita, beef or pork",🌯🍖🐷,4
4549,2344090,"Fajita, shrimp",survey_fndds_food,True,False,"Fajita, shrimp",🌮🦐,3
